Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2021698095,15/01/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Sinar Distribusi,OUT1867,Online Store,SP458,Biscuits,Golden Cream Biscuit,SKU34676,34008,76,2584608,0.1083,279913.05,2304694.95,Bundle Promo,No,Credit Term,9
TRX2021808136,2021-09-18,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT6459,Online Store,SP900,Nuts,Salted Cashew Mix,SKU49691,48166,53,2552798,0.1967,502135.37,2050662.63,,No,Cash,10
TRX2021469583,08/03/2021,Palembang,South Sumatra,Palembang,General Trade,PT Nusantara Supply,OUT2774,Minimarket,SP546,Beverages,Choco Malt Drink,SKU85161,38274,80,3061920,0.1348,412746.82,2649173.18,Retail Discount,No,Transfer,2
TRX2021367165,2021-05-04,Semarang,Central Java,Semarang,E-commerce,PT Nusantara Supply,OUT3975,Online Store,SP293,Beverages,Energy Cocoa Drink,SKU19777,30693,88,2700984,0.1676,452684.92,2248299.08,,No,Credit Term,12
TRX2021934318,2021-05-09,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Maju Jaya Distribusi,OUT2174,Traditional Store,SP403,Nuts,Salted Cashew Mix,SKU67582,25498,157,4003186,0.0219,87669.77,3915516.23,Seasonal Promo,No,Transfer,5
TRX2021809714,31/01/2021,Semarang,Central Java,Semarang,Modern Trade,PT Maju Jaya Distribusi,OUT8574,Supermarket,SP625,Biscuits,Butter Crunch Biscuit,SKU90749,9913,98,971474,0.0328,31864.35,939609.65,Seasonal Promo,No,Credit Term,10
TRX2021701747,16/03/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT1163,Traditional Store,SP987,Nuts,Spicy Peanut Mix,SKU42080,25166,87,2189442,0.0471,103122.72,2086319.28,Retail Discount,No,Credit Term,3
TRX2021534190,2021-05-21,Bandung,West Java,Bandung,Modern Trade,PT Maju Jaya Distribusi,OUT8719,Minimarket,SP747,Biscuits,Butter Crunch Biscuit,SKU63894,48223,19,916237,0.0202,18507.99,897729.01,,No,Transfer,10
TRX2021592008,04/05/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Global Snack Dist,OUT9610,Traditional Store,SP632,Candy,Fruit Jelly Candy,SKU92723,48292,170,8209640,0.245,2011361.8,6198278.2,,No,Credit Term,11
TRX2021318998,2021-11-07,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Global Snack Dist,OUT5452,Traditional Store,SP734,Candy,Fruit Jelly Candy,SKU64307,22301,7,156107,0.086,13425.2,142681.8,None,No,Transfer,6
TRX2021312974,2021-06-29,Jakarta,DKI Jakarta,Jakarta,Modern Trade,,OUT6006,Traditional Store,SP285,Biscuits,Choco Delight Biscuit,SKU35934,22481,63,1416303,0.068,96308.6,1319994.4,,No,Transfer,8
TRX2021690364,26/07/2021,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT7788,Minimarket,SP180,Nuts,Spicy Peanut Mix,SKU97736,11935,144,1718640,0.1278,219642.19,1498997.81,None,No,Cash,10
TRX2021201913,2021-07-09,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT6122,Online Store,SP650,Snacks,Crunchy Bite,SKU86397,22194,155,3440070,0.092,316486.44,3123583.56,Seasonal Promo,No,Cash,6
TRX2021179293,2021-11-24,Bandung,West Java,Bandung,General Trade,PT Global Snack Dist,OUT2210,Supermarket,SP624,Nuts,Salted Cashew Mix,SKU82939,19275,139,2679225,0.0549,147089.45,2532135.55,Retail Discount,No,Credit Term,9
TRX2021138451,05/06/2021,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT5556,Supermarket,SP172,Candy,Mint Pop Candy,SKU94428,38697,12,464364,0.035,16252.74,448111.26,Bundle Promo,No,Credit Term,2
TRX2021945329,2021-11-29,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Global Snack Dist,OUT9358,Minimarket,SP100,Beverages,Nutri Grain Drink,SKU34955,14622,172,2514984,0.0503,126503.7,2388480.3,Retail Discount,No,Transfer,5
TRX2021129248,30/05/2021,Semarang,Central Java,Semarang,Modern Trade,PT Global Snack Dist,OUT4464,Minimarket,SP774,Snacks,Savory Chips,SKU95019,7892,78,615576,0.2393,147307.34,468268.66,Seasonal Promo,No,Credit Term,14
TRX2021145581,2021-10-07,Medan,North Sumatra,Medan,Distributor,,OUT1202,Minimarket,SP376,Biscuits,Choco Delight Biscuit,SKU96456,44369,198,8785062,0.1843,1619086.93,7165975.07,Bundle Promo,No,Cash,6
TRX2021801503,31/05/2021,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT7749,Minimarket,SP579,Candy,Mint Pop Candy,SKU10061,26079,39,1017081,0.0009,915.37,1016165.63,None,No,Credit Term,2
TRX2021205169,04/01/2021,Makassar,South Sulawesi,Makassar,Distributor,PT Global Snack Dist,OUT4422,Supermarket,SP220,Candy,Mint Pop Candy,SKU66038,22781,15,341715,0.2321,79312.05,262402.95,Retail Discount,No,Credit Term,5
TRX2021594520,2021-07-07,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT8865,Supermarket,SP628,Beverages,Choco Malt Drink,SKU38939,8887,127,1128649,0.1906,215120.5,913528.5,Seasonal Promo,No,Cash,6
TRX2021663415,2021-11-14,Bandung,West Java,Bandung,Distributor,,OUT9862,Traditional Store,SP639,Biscuits,Butter Crunch Biscuit,SKU34621,36164,129,4665156,0.0614,286440.58,4378715.42,None,No,Transfer,2
TRX2021366991,2021-07-08,Medan,North Sumatra,Medan,Modern Trade,PT Nusantara Supply,OUT6489,Online Store,SP618,Snacks,Spicy Curl,SKU29280,5223,166,867018,0.1615,140023.41,726994.59,None,No,Transfer,10
TRX2021687451,17/05/2021,Medan,North Sumatra,Medan,Distributor,PT Global Snack Dist,OUT7086,Minimarket,SP205,Nuts,Honey Roasted Peanut,SKU99398,22995,170,3909150,0.0846,330714.09,3578435.91,Seasonal Promo,No,Credit Term,3
TRX2021538212,18/06/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT3642,Supermarket,SP233,Nuts,Honey Roasted Peanut,SKU98089,46616,80,3729280,0.2143,799184.7,2930095.3,Seasonal Promo,No,Credit Term,6
TRX2021741116,2021-05-28,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT9711,Traditional Store,SP836,Snacks,Spicy Curl,SKU39724,47183,140,6605620,0.1665,1099835.73,5505784.27,None,Yes,Credit Term,13
TRX2021757328,2021-07-14,Makassar,South Sulawesi,Makassar,Modern Trade,PT Maju Jaya Distribusi,OUT8950,Supermarket,SP689,Candy,Fruit Jelly Candy,SKU96297,38014,154,5854156,0.2132,1248106.06,4606049.94,Seasonal Promo,No,Cash,8
TRX2021666305,2021-06-29,Surabaya,East Java,Surabaya,Distributor,,OUT6897,Supermarket,SP513,Biscuits,Choco Delight Biscuit,SKU79919,22177,57,1264089,0.0012,1516.91,1262572.09,Bundle Promo,No,Credit Term,5
TRX2021586552,2021-10-18,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT9298,Minimarket,SP106,Beverages, Choco Malt Drink ,SKU23053,45594,98,4468212,0.1309,584888.95,3883323.05,Bundle Promo,No,Cash,1
TRX2021948413,22/11/2021,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT5213,Online Store,SP701,Beverages,Choco Malt Drink,SKU24344,43957,2,87914,0.0154,1353.88,86560.12,None,No,Transfer,4
TRX2021264206,30/06/2021,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT1722,Online Store,SP745,Snacks,Savory Chips,SKU41881,13034,140,1824760,0.0783,142878.71,1681881.29,Bundle Promo,No,Credit Term,7
TRX2021853239,2021-11-15,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Nusantara Supply,OUT8405,Supermarket,SP980,Biscuits,Choco Delight Biscuit,SKU87851,10098,194,1959012,0.1631,319514.86,1639497.14,None,No,Transfer,6
TRX2021143352,29/09/2021,Semarang,Central Java,Semarang,E-commerce,PT Nusantara Supply,OUT5751,Supermarket,SP897,Snacks,Crunchy Bite,SKU64305,16878,83,1400874,0.2414,338170.98,1062703.02,Seasonal Promo,No,Credit Term,14
TRX2021816886,2021-05-04,Medan,North Sumatra,Medan,Modern Trade,PT Nusantara Supply,OUT5124,Minimarket,SP490,Nuts,Honey Roasted Peanut,SKU31109,31256,22,687632,0.0588,40432.76,647199.24,Bundle Promo,No,Credit Term,5
TRX2021680897,2021-03-25,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT9867,Traditional Store,SP808,Biscuits,Choco Delight Biscuit,SKU61848,10603,96,1017888,0.1186,120721.52,897166.48,Seasonal Promo,No,Credit Term,2
TRX2021777719,2021-12-14,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT5222,Online Store,SP333,Candy, Caramel Drop Candy ,SKU98210,18695,178,3327710,0.0247,82194.44,3245515.56,Seasonal Promo,No,Cash,9
TRX2021728603,09/10/2021,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT3262,Supermarket,SP461,Candy,Caramel Drop Candy,SKU41118,22496,115,2587040,0.1565,404871.76,2182168.24,Bundle Promo,No,Transfer,2
TRX2021930799,01/02/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT5488,Minimarket,SP298,Beverages,Choco Malt Drink,SKU58085,45666,41,1872306,0.0922,172626.61,1699679.39,Retail Discount,No,Transfer,12
TRX2021682723,06/08/2021,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT4686,Traditional Store,SP547,Candy, Caramel Drop Candy ,SKU83437,12659,53,670927,0.0326,21872.22,649054.78,Seasonal Promo,No,Transfer,11
TRX2021752844,2021-04-08,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT8374,Supermarket,SP541,Nuts,Spicy Peanut Mix,SKU51868,36040,13,468520,0.216,101200.32,367319.68,Retail Discount,No,Credit Term,3
TRX2021998884,2021-11-17,Bandung,West Java,Bandung,E-commerce,PT Sinar Distribusi,OUT3162,Online Store,SP755,Biscuits,Choco Delight Biscuit,SKU61754,6787,192,1303104,0.0467,60854.96,1242249.04,Retail Discount,No,Transfer,5
TRX2021597432,23/02/2021,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT2296,Online Store,SP763,Biscuits,Golden Cream Biscuit,SKU99825,37947,180,6830460,0.2383,1627698.62,5202761.38,None,No,Credit Term,4
TRX2021195927,24/06/2021,Semarang,Central Java,Semarang,Distributor,PT Nusantara Supply,OUT5979,Minimarket,SP843,Beverages,Nutri Grain Drink,SKU36387,9339,180,1681020,0.0868,145912.54,1535107.46,Bundle Promo,No,Credit Term,2
TRX2021738941,29/12/2021,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT5780,Traditional Store,SP343,Candy,Fruit Jelly Candy,SKU79941,22393,187,4187491,0.0075,31406.18,4156084.82,Retail Discount,No,Cash,6
TRX2021693726,2021-03-03,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT6140,Minimarket,SP628,Biscuits,Butter Crunch Biscuit,SKU49197,15922,34,541348,0.0655,35458.29,505889.71,,No,Credit Term,9
TRX2021423161,2021-07-01,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Maju Jaya Distribusi,OUT9059,Traditional Store,SP559,Candy, Mint Pop Candy ,SKU82832,7745,127,983615,0.0929,91377.83,892237.17,Retail Discount,No,Transfer,7
TRX2021588026,04/07/2021,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT5696,Supermarket,SP472,Biscuits,Golden Cream Biscuit,SKU49318,32501,20,650020,0.1308,85022.62,564997.38,Bundle Promo,No,Credit Term,2
TRX2021948789,2021-09-19,Palembang,South Sumatra,Palembang,Distributor,PT Global Snack Dist,OUT7179,Traditional Store,SP919,Nuts,Honey Roasted Peanut,SKU12858,4108,50,205400,0.2181,44797.74,160602.26,None,No,Transfer,13
TRX2021106627,22/01/2021,Medan,North Sumatra,Medan,E-commerce,PT Maju Jaya Distribusi,OUT6693,Supermarket,SP597,Snacks,Savory Chips,SKU82698,44806,187,8378722,0.0238,199413.58,8179308.42,None,No,Transfer,3
TRX2021251985,28/08/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT1475,Traditional Store,SP839,Biscuits,Golden Cream Biscuit,SKU21488,25895,158,4091410,0.16,654625.6,3436784.4,Retail Discount,Yes,Credit Term,7
TRX2021866499,2021-12-29,Palembang,South Sumatra,Palembang,Modern Trade,PT Global Snack Dist,OUT1331,Supermarket,SP280,Snacks,Spicy Curl,SKU16066,39798,124,4934952,0.0662,326693.82,4608258.18,Seasonal Promo,No,Credit Term,14
TRX2021710542,03/01/2021,Jakarta,DKI Jakarta,Jakarta,General Trade,,OUT9225,Traditional Store,SP255,Beverages,Nutri Grain Drink,SKU81404,2696,123,331608,0.0587,19465.39,312142.61,Seasonal Promo,No,Credit Term,6
TRX2021510784,2021-02-12,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT9715,Supermarket,SP475,Biscuits,Golden Cream Biscuit,SKU21228,34920,45,1571400,0.0567,89098.38,1482301.62,Retail Discount,No,Credit Term,3
TRX2021761829,2021-08-15,Jakarta,DKI Jakarta,Jakarta,Modern Trade,,OUT7246,Minimarket,SP434,Candy,Mint Pop Candy,SKU27374,41537,61,2533757,0.0633,160386.82,2373370.18,Seasonal Promo,No,Credit Term,9
TRX2021453521,16/01/2021,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT8983,Supermarket,SP464,Snacks,Crunchy Bite,SKU98606,11958,102,1219716,0.0952,116116.96,1103599.04,Retail Discount,No,Cash,8
TRX2021159756,2021-10-22,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Sinar Distribusi,OUT8920,Supermarket,SP745,Beverages,Energy Cocoa Drink,SKU23820,49263,14,689682,0.0845,58278.13,631403.87,Seasonal Promo,No,Cash,6
TRX2021421447,22/08/2021,Medan,North Sumatra,Medan,Distributor,PT Nusantara Supply,OUT4066,Online Store,SP431,Snacks,Crunchy Bite,SKU39874,36057,142,5120094,0.1158,592906.89,4527187.11,Bundle Promo,No,Transfer,7
TRX2021707527,02/07/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Sinar Distribusi,OUT7743,Online Store,SP415,Candy,Caramel Drop Candy,SKU67814,20903,18,376254,0.0151,5681.44,370572.56,Retail Discount,No,Transfer,3
TRX2021635633,2021-10-22,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT9364,Minimarket,SP851,Nuts,Honey Roasted Peanut,SKU35607,40862,17,694654,0.1932,134207.15,560446.85,Retail Discount,No,Transfer,4
TRX2021360149,12/03/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT9035,Supermarket,SP197,Nuts,Honey Roasted Peanut,SKU17655,28514,104,2965456,0.1224,362971.81,2602484.19,,No,Credit Term,5
TRX2021476470,2021-07-21,Semarang,Central Java,Semarang,General Trade,,OUT4051,Online Store,SP467,Candy,Fruit Jelly Candy,SKU33521,39216,29,1137264,0.2031,230978.32,906285.68,Retail Discount,No,Cash,3
TRX2021230007,2021-11-08,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT3851,Minimarket,SP206,Candy,Caramel Drop Candy,SKU71863,32195,78,2511210,0.1887,473865.33,2037344.67,None,No,Cash,14
TRX2021775979,30/12/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Nusantara Supply,OUT9971,Supermarket,SP290,Beverages,Nutri Grain Drink,SKU92990,5405,37,199985,0.0195,3899.71,196085.29,,No,Credit Term,7
TRX2021333651,06/05/2021,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT3441,Supermarket,SP876,Candy,Caramel Drop Candy,SKU16345,44186,99,4374414,0.0511,223532.56,4150881.44,,No,Credit Term,11
TRX2021599321,2021-09-04,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Maju Jaya Distribusi,OUT1415,Traditional Store,SP671,Beverages,Energy Cocoa Drink,SKU60164,13367,76,1015892,0.0892,90617.57,925274.43,None,No,Credit Term,6
TRX2021981925,29/06/2021,Semarang,Central Java,Semarang,E-commerce,PT Nusantara Supply,OUT6457,Online Store,SP160,Nuts,Honey Roasted Peanut,SKU14721,48954,16,783264,0.2063,161587.36,621676.64,Bundle Promo,No,Credit Term,9
TRX2021245747,20/11/2021,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Global Snack Dist,OUT7992,Supermarket,SP746,Candy,Fruit Jelly Candy,SKU77982,30213,81,2447253,0.167,408691.25,2038561.75,Retail Discount,No,Transfer,6
TRX2021225407,28/12/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Sinar Distribusi,OUT6490,Online Store,SP885,Beverages,Energy Cocoa Drink,SKU87411,32186,121,3894506,0.1728,672970.64,3221535.36,None,No,Credit Term,10
TRX2021368527,2021-12-07,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Maju Jaya Distribusi,OUT5508,Minimarket,SP556,Biscuits,Butter Crunch Biscuit,SKU50041,44553,90,4009770,0.0784,314365.97,3695404.03,,No,Credit Term,2
TRX2021490048,2021-09-30,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT8262,Online Store,SP675,Candy,Caramel Drop Candy,SKU75787,48778,112,5463136,0.0883,482394.91,4980741.09,,No,Transfer,4
TRX2021468055,07/08/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT6557,Online Store,SP806,Nuts,Honey Roasted Peanut,SKU74251,6988,179,1250852,0.1867,233534.07,1017317.93,Retail Discount,No,Transfer,4
TRX2021696319,2021-12-05,Bandung,West Java,Bandung,General Trade,PT Maju Jaya Distribusi,OUT2039,Supermarket,SP299,Beverages,Nutri Grain Drink,SKU36132,29927,138,4129926,0.024,99118.22,4030807.78,,No,Cash,7
TRX2021265272,12/08/2021,Surabaya,East Java,Surabaya,Distributor,,OUT3855,Supermarket,SP136,Snacks,Spicy Curl,SKU39262,38697,58,2244426,0.0707,158680.92,2085745.08,Seasonal Promo,No,Cash,14
TRX2021329832,19/05/2021,Medan,North Sumatra,Medan,General Trade,PT Maju Jaya Distribusi,OUT9725,Online Store,SP509,Beverages,Choco Malt Drink,SKU73763,32169,66,2123154,0.0674,143100.58,1980053.42,Retail Discount,No,Credit Term,3
TRX2021565695,2021-09-10,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Sinar Distribusi,OUT1373,Supermarket,SP996,Beverages,Choco Malt Drink,SKU99645,10193,74,754282,0.0596,44955.21,709326.79,Seasonal Promo,No,Transfer,13
TRX2021852961,16/01/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT7835,Minimarket,SP263,Candy,Caramel Drop Candy,SKU19832,47272,153,7232616,0.1149,831027.58,6401588.42,Retail Discount,No,Transfer,5
TRX2021135691,2021-05-27,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Nusantara Supply,OUT2542,Online Store,SP224,Candy,Fruit Jelly Candy,SKU12454,23485,65,1526525,0.0587,89607.02,1436917.98,Retail Discount,No,Credit Term,13
TRX2021266688,08/04/2021,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT9034,Minimarket,SP578,Beverages,Energy Cocoa Drink,SKU97474,42323,77,3258871,0.0363,118297.02,3140573.98,Bundle Promo,No,Cash,8
TRX2021966366,16/04/2021,Bandung,West Java,Bandung,General Trade,PT Global Snack Dist,OUT7271,Online Store,SP644,Biscuits,Butter Crunch Biscuit,SKU82960,45647,86,3925642,0.1542,605334.0,3320308.0,Seasonal Promo,No,Cash,10
TRX2021597023,2021-06-16,Surabaya,East Java,Surabaya,E-commerce,,OUT5229,Online Store,SP415,Beverages, Energy Cocoa Drink ,SKU26859,17502,46,805092,0.0919,73987.95,731104.05,None,No,Transfer,5
TRX2021997403,05/11/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,,OUT5037,Traditional Store,SP984,Nuts,Salted Cashew Mix,SKU10296,48204,185,8917740,0.0791,705393.23,8212346.77,Retail Discount,No,Credit Term,2
TRX2021339973,2021-02-26,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT2235,Online Store,SP356,Biscuits,Golden Cream Biscuit,SKU69286,12510,105,1313550,0.0981,128859.26,1184690.75,None,No,Credit Term,14
TRX2021402589,2021-09-09,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT6151,Online Store,SP465,Nuts,Honey Roasted Peanut,SKU74014,36977,181,6692837,0.0407,272398.47,6420438.53,,No,Cash,2
TRX2021797858,2021-06-03,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT4638,Supermarket,SP851,Snacks,Savory Chips,SKU25053,32805,50,1640250,0.2261,370860.52,1269389.48,Seasonal Promo,No,Transfer,9
TRX2021599006,16/11/2021,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT4109,Traditional Store,SP229,Biscuits,Golden Cream Biscuit,SKU48989,3357,134,449838,0.238,107061.44,342776.56,None,No,Cash,4
TRX2021349766,30/05/2021,Surabaya,East Java,Surabaya,General Trade,PT Sinar Distribusi,OUT3102,Minimarket,SP305,Nuts,Salted Cashew Mix,SKU51267,3662,66,241692,0.0335,8096.68,233595.32,None,No,Cash,12
TRX2021719431,2021-03-17,Surabaya,East Java,Surabaya,General Trade,PT Sinar Distribusi,OUT1789,Minimarket,SP593,Beverages,Nutri Grain Drink,SKU94013,25915,145,3757675,0.2475,930024.56,2827650.44,,No,Cash,12
TRX2021391114,09/07/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT5325,Traditional Store,SP130,Snacks, Crunchy Bite ,SKU52279,27360,170,4651200,0.0297,138140.64,4513059.36,Retail Discount,No,Credit Term,4
TRX2021868701,2021-04-12,Palembang,South Sumatra,Palembang,Distributor,PT Maju Jaya Distribusi,OUT1348,Traditional Store,SP374,Snacks,Crunchy Bite,SKU27646,35509,169,6001021,0.0466,279647.58,5721373.42,,No,Credit Term,1
TRX2021297675,14/05/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Maju Jaya Distribusi,OUT4113,Online Store,SP510,Biscuits,Butter Crunch Biscuit,SKU24827,3528,133,469224,0.0674,31625.7,437598.3,Seasonal Promo,No,Transfer,7
TRX2021857229,15/05/2021,Medan,North Sumatra,Medan,Distributor,PT Sinar Distribusi,OUT6706,Supermarket,SP619,Snacks,Crunchy Bite,SKU98262,33656,85,2860760,0.0959,274346.88,2586413.12,None,No,Cash,7
TRX2021601258,2021-10-08,Medan,North Sumatra,Medan,Distributor,PT Maju Jaya Distribusi,OUT1273,Minimarket,SP193,Biscuits,Butter Crunch Biscuit,SKU84572,12343,46,567778,0.2288,129907.61,437870.39,Bundle Promo,No,Transfer,6
TRX2021627229,16/09/2021,Palembang,South Sumatra,Palembang,Distributor,PT Nusantara Supply,OUT7757,Supermarket,SP949,Snacks,Spicy Curl,SKU72716,38730,160,6196800,0.0724,448648.32,5748151.68,Bundle Promo,No,Transfer,14
TRX2021165471,2021-05-20,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Sinar Distribusi,OUT8392,Traditional Store,SP375,Snacks,Crunchy Bite,SKU34446,26205,30,786150,0.2397,188440.15,597709.84,None,No,Transfer,10
TRX2021769421,2021-05-30,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Maju Jaya Distribusi,OUT2609,Traditional Store,SP712,Beverages,Energy Cocoa Drink,SKU42138,40741,149,6070409,0.1244,755158.88,5315250.12,Retail Discount,No,Cash,14
TRX2021129357,20/11/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT8851,Supermarket,SP619,Candy,Mint Pop Candy,SKU34585,23084,131,3024004,0.0816,246758.73,2777245.27,None,No,Credit Term,6
TRX2021932482,16/02/2021,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT8200,Supermarket,SP569,Candy,Fruit Jelly Candy,SKU30720,27839,113,3145807,0.0222,69836.92,3075970.08,,No,Cash,14
TRX2021334129,2021-01-16,Palembang,South Sumatra,Palembang,Distributor,PT Global Snack Dist,OUT5980,Minimarket,SP116,Biscuits,Golden Cream Biscuit,SKU18042,5055,60,303300,0.0376,11404.08,291895.92,None,No,Cash,11
TRX2021939251,2021-05-07,Surabaya,East Java,Surabaya,E-commerce,PT Nusantara Supply,OUT7284,Online Store,SP808,Biscuits,Butter Crunch Biscuit,SKU60885,19965,83,1657095,0.1118,185263.22,1471831.78,Retail Discount,No,Cash,3
